CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,engagement_score,login_frequency,purchase_count,support_tickets,previous_campaign_response,treatment,outcome,Geography_Germany,Geography_Spain
652,1,30,2,176166.56,2,1,1,152210.81,99,10,16,0,1,1,1,0,0
694,1,42,3,156864.2,2,0,0,88890.75,22,13,10,4,1,1,1,0,0
741,0,44,7,0.0,2,1,1,190534.76,86,9,10,1,1,0,1,0,0
590,1,30,3,0.0,2,1,0,83090.35,75,10,19,3,0,1,0,0,1
809,0,33,3,0.0,2,0,1,141426.78,46,12,10,4,1,1,1,0,1
523,1,34,2,161588.89,1,1,1,51358.66,58,9,14,2,0,0,1,0,0
540,1,48,2,109349.29,1,1,0,88703.04,75,13,13,3,0,0,0,0,0
596,0,29,6,0.0,2,1,0,116696.77,45,13,16,5,1,1,0,0,1
597,0,36,9,0.0,2,1,1,7156.09,63,4,1,2,1,1,1,0,0
407,1,37,1,0.0,1,1,1,49161.12,35,9,17,3,1,1,0,0,1
748,1,60,0,152335.7,1,1,0,126743.33,84,14,15,2,0,0,1,0,0
562,0,51,1,124662.54,1,1,1,65390.46,81,3,11,3,0,0,1,0,0
734,0,47,10,91522.04,2,1,1,138835.91,49,12,9,3,0,1,1,1,0
710,1,45,1,0.0,2,1,1,36154.66,52,5,15,5,0,0,1,0,0
539,0,39,6,62052.28,1,0,1,59755.14,31,10,2,3,0,0,1,0,1
542,1,32,7,107871.72,1,1,0,125302.64,29,9,7,5,1,1,1,0,0
717,0,36,2,99472.76,2,1,0,94274.72,17,6,1,3,0,0,0,0,0
682,0,50,10,128039.01,1,1,1,102260.16,38,3,0,3,0,0,0,0,1
515,1,33,2,0.0,2,1,1,136028.97,49,10,13,3,1,0,1,0,0
526,0,33,8,114634.63,2,1,0,110114.38,99,9,3,2,0,0,1,0,1
702,1,26,5,56738.47,2,1,1,100442.22,39,6,3,5,0,1,1,0,0
651,1,34,2,90355.12,2,0,0,193597.94,90,4,8,1,1,1,1,1,0
792,1,36,5,115725.24,2,0,0,1871.25,93,14,2,2,0,1,1,1,0
817,1,58,3,114327.59,2,1,1,42831.11,64,4,4,1,0,0,0,1,0
674,0,36,6,100762.64,1,1,0,182156.86,25,8,0,6,0,1,1,1,0
641,0,40,9,0.0,1,0,0,151648.66,55,7,18,5,1,1,1,0,0
513,1,39,7,89039.9,2,1,1,146738.83,71,1,0,3,0,1,1,0,1
561,1,34,1,78829.53,1,1,1,12148.2,16,6,9,5,1,1,1,0,0
627,1,30,6,112372.96,1,1,1,118029.09,89,8,11,1,0,0,1,1,0
682,1,81,6,122029.15,1,1,1,50783.88,54,3,9,3,1,1,1,1,0
683,0,29,0,157829.12,1,0,0,129891.66,68,14,1,3,1,0,1,0,0
420,0,31,1,108377.75,2,1,1,9904.63,65,9,15,2,0,0,1,1,0
670,0,54,2,95507.12,1,1,1,63213.31,57,10,7,2,0,0,0,0,0
505,1,43,6,127146.68,1,0,0,137565.87,36,2,13,4,0,0,1,1,0
580,1,24,1,133811.78,1,1,0,17185.95,62,14,14,3,1,1,0,1,0
577,1,36,3,121092.47,2,0,1,143783.46,96,6,15,2,0,1,1,0,0
773,1,34,10,126979.75,1,0,0,36823.28,97,12,10,2,1,1,1,1,0
616,1,37,5,144235.73,2,0,0,154957.66,82,1,11,3,1,1,1,0,0
763,0,38,0,152582.2,2,0,0,31892.82,44,12,1,3,0,1,0,0,0
640,1,43,9,172478.15,1,1,0,191084.4,60,11,3,5,1,1,0,0,1
592,1,36,1,126477.42,1,0,0,179718.17,93,2,2,2,1,0,0,0,0
528,1,43,7,97473.87,2,1,1,159823.16,46,13,8,1,0,1,1,0,1
630,1,53,5,138053.67,1,0,1,114110.97,90,5,17,1,0,1,1,0,0
529,0,31,2,164003.05,2,1,1,60993.23,66,1,18,3,0,1,0,0,0
546,0,47,8,0.0,1,1,1,66408.01,17,8,6,4,0,1,0,0,0
753,0,62,6,0.0,2,1,1,136398.9,88,1,3,0,1,0,0,0,0
772,0,39,4,122486.11,2,1,1,140709.25,29,13,5,4,1,0,1,0,1
567,1,36,1,0.0,2,0,0,8555.73,62,9,18,3,0,0,1,0,0
628,0,45,6,53667.44,1,1,0,115022.94,21,10,0,4,1,0,0,1,0
658,1,20,7,0.0,2,0,0,187638.34,58,11,15,4,0,1,1,0,0
679,1,58,9,109327.65,1,1,1,3829.13,26,3,10,4,1,1,0,0,1
629,1,34,1,121151.05,1,0,0,119357.93,73,12,3,1,0,0,0,0,1
731,1,42,9,101043.63,1,1,1,192175.52,51,2,17,4,1,0,0,0,1
775,1,33,3,83501.66,2,1,0,128841.31,38,1,4,4,1,1,1,1,0
660,1,33,2,80462.24,1,0,0,150422.35,28,9,5,6,0,0,0,0,1
752,1,39,3,0.0,1,1,0,188187.05,20,4,1,4,1,0,1,0,0
655,1,37,6,109093.41,2,1,0,1775.52,59,12,11,3,0,0,1,0,0
543,0,46,5,140355.6,1,1,1,85086.78,80,1,8,3,0,0,1,0,1
811,1,42,10,0.0,2,1,1,3797.79,67,1,19,1,0,1,1,0,0
689,1,45,0,130170.82,2,1,0,150856.38,43,7,11,5,1,1,0,1,0
531,0,42,2,0.0,2,0,1,90537.47,29,2,12,5,0,1,0,0,0
515,1,40,0,109542.29,1,1,1,166370.81,59,7,16,3,0,0,0,0,0
466,0,41,3,33563.95,2,1,0,178994.13,97,12,4,1,0,1,0,0,0
782,1,36,1,148795.17,2,1,1,195681.43,19,7,19,4,0,0,1,0,0
611,1,64,9,0.0,2,1,1,53277.15,41,10,12,3,0,0,0,0,0
621,1,40,8,174126.75,3,1,0,172490.78,61,14,12,3,0,0,0,1,0
604,1,41,3,0.0,1,0,0,11819.84,24,9,9,2,1,0,1,0,1
655,0,35,1,106405.03,1,1,1,82900.25,93,13,14,1,0,0,1,0,1
689,1,38,2,0.0,1,1,1,82709.8,12,7,14,4,1,1,1,0,1
681,1,30,2,128393.29,1,1,1,180593.45,46,13,17,2,0,0,1,0,1
643,1,41,2,127841.52,1,1,0,172363.41,49,14,17,4,1,0,0,1,0
617,0,24,4,137295.19,2,1,1,91195.12,81,1,1,0,1,1,1,0,0
638,0,55,2,155828.22,1,0,1,108987.25,49,12,10,4,0,1,0,0,1
743,1,39,6,0.0,2,1,0,44265.28,65,13,12,4,1,0,1,0,0
828,0,25,7,144351.86,1,1,0,116613.26,32,8,10,6,1,1,1,1,0
776,1,35,8,106365.29,1,1,1,148527.56,20,8,3,4,0,1,1,0,1
540,1,35,7,127801.88,1,0,1,84239.46,73,4,14,2,0,0,1,1,0
616,0,45,4,122793.96,1,1,1,62002.04,17,13,10,5,1,1,1,1,0
628,1,38,10,113525.84,1,1,0,46044.48,65,8,17,3,1,0,1,1,0
667,0,23,6,136100.69,2,0,0,169669.33,69,4,15,2,1,1,1,0,1
615,1,30,7,0.0,2,1,1,156346.84,19,8,9,4,1,0,1,0,0
543,1,30,4,140916.81,1,1,0,157711.18,48,5,11,3,0,0,1,0,0
553,0,31,4,0.0,2,1,1,89087.4,37,4,12,2,1,0,1,0,0
554,1,26,4,121365.39,1,1,1,8742.36,58,6,8,0,1,1,1,1,0
684,0,36,4,0.0,1,1,0,117038.96,45,2,12,3,0,0,0,0,1
452,0,35,7,0.0,2,1,0,164241.67,22,12,5,2,0,1,0,0,0
606,1,47,3,93578.68,2,0,1,137720.56,45,2,5,2,0,1,1,0,0
629,1,40,9,0.0,1,1,0,106.67,35,2,10,6,1,1,0,0,0
659,0,33,8,115409.6,1,0,1,1539.21,95,9,18,0,0,0,1,0,1
493,0,33,8,90791.69,1,1,1,59659.53,13,14,10,5,0,0,1,0,0
794,0,62,9,123681.32,3,1,0,173586.63,91,10,9,3,1,0,0,0,0
554,0,44,6,92436.86,1,1,0,126033.9,73,3,14,1,1,1,1,0,0
796,0,52,9,167194.36,1,1,1,62808.93,47,10,12,5,0,0,0,1,0
807,0,36,4,0.0,2,0,1,147007.33,97,4,7,1,0,1,0,0,0
500,1,44,9,160838.13,2,1,0,196261.64,96,10,4,3,0,0,1,1,0
722,1,43,1,0.0,1,1,0,44560.17,31,12,1,5,0,1,0,0,1
559,0,40,7,144470.77,1,1,1,18917.95,11,8,15,4,1,0,1,0,1
584,0,38,3,0.0,2,1,1,4525.4,40,4,12,0,1,1,1,0,1
834,0,68,9,130169.27,2,0,1,93112.2,20,11,18,3,0,1,0,1,0
754,1,35,4,0.0,2,1,1,9658.41,55,10,8,3,1,1,1,0,1
590,1,43,7,81076.8,2,1,1,182627.25,71,10,14,4,1,1,1,0,0
740,1,36,7,0.0,1,1,1,13177.4,78,13,5,0,1,1,1,0,0
502,0,57,3,101465.31,1,1,0,43568.31,73,7,7,3,0,1,0,1,0
733,1,48,5,0.0,1,0,1,117830.57,19,5,13,4,0,1,0,0,0
755,0,37,0,113865.23,2,1,1,117396.25,49,9,4,3,1,1,1,1,0
554,0,46,7,87603.35,3,0,1,96929.24,33,4,16,4,0,1,0,0,1
534,1,36,4,120037.96,1,1,0,36275.94,53,3,6,3,1,1,1,0,0
656,1,33,4,0.0,2,1,0,116706.0,69,13,8,3,1,1,1,0,1
575,1,49,7,121205.15,4,1,1,168080.53,71,2,15,1,1,1,0,1,0
480,1,47,8,75408.33,1,1,0,25887.89,96,1,17,2,0,0,0,0,1
575,1,40,5,0.0,2,1,1,122488.59,26,11,12,5,1,1,1,0,0
672,0,40,3,0.0,1,1,0,113171.61,74,6,17,2,0,0,0,0,0
758,0,35,5,0.0,2,0,0,100365.51,66,10,9,3,1,1,1,0,1
682,1,50,6,121818.84,2,0,1,124151.37,64,2,0,2,1,1,1,0,0
501,0,29,8,0.0,2,1,0,112664.24,62,8,17,3,0,1,1,0,0
746,1,34,6,141806.0,2,1,1,183494.87,65,6,18,3,1,1,1,1,0
556,0,51,8,61354.14,1,1,0,198810.65,18,12,1,4,1,1,1,0,0
823,0,53,4,124954.94,1,0,1,131259.6,31,12,3,4,1,0,1,1,0
491,0,68,1,95039.12,1,0,1,116471.14,22,5,10,1,1,1,0,1,0
638,0,29,9,103417.74,1,1,1,15336.4,98,13,2,2,1,0,1,0,0
734,1,45,2,0.0,2,1,0,99593.28,57,2,8,4,1,1,1,0,0
555,1,40,10,43028.77,1,1,0,170514.21,27,7,9,4,1,1,1,0,0
745,0,44,0,119638.21,1,1,1,34265.08,85,2,1,1,1,0,1,1,0
728,1,37,3,122689.51,2,0,0,106977.53,49,13,6,3,1,1,1,0,0
626,1,44,10,0.0,2,0,0,164287.86,26,14,14,4,1,0,0,0,0
681,1,37,8,73179.34,2,1,1,25292.53,24,5,18,3,0,0,1,1,0
478,0,38,4,171913.87,1,1,0,51820.87,24,2,9,5,1,0,0,0,0
709,1,38,5,0.0,2,1,1,81452.29,88,11,19,2,0,1,1,0,0
562,1,33,8,92659.2,2,1,0,1354.25,72,10,13,3,0,1,1,1,0
769,0,34,7,137239.17,1,1,1,71379.92,48,11,3,6,1,1,1,1,0
684,0,46,3,102955.14,2,1,0,154137.33,22,11,10,6,0,0,0,1,0
536,0,61,8,65190.29,1,1,1,64308.49,90,2,2,2,0,0,1,0,0
631,0,29,2,96863.52,2,1,1,31613.35,41,7,16,4,0,1,0,1,0
657,1,34,5,154983.98,1,1,0,27738.01,18,9,6,5,0,0,0,0,1
699,1,59,3,106819.65,1,0,1,163570.25,49,5,10,4,1,1,1,1,0
606,1,38,7,128578.52,1,1,1,193878.51,29,7,17,4,1,1,1,0,1
612,0,63,2,126473.33,1,0,1,147545.65,99,4,13,2,1,0,1,0,0
660,0,38,5,110570.78,2,1,0,195906.59,94,2,13,1,1,0,1,0,0
829,1,50,7,0.0,2,0,1,178458.86,91,3,5,1,1,0,0,0,1
567,1,29,8,0.0,2,1,0,156125.72,86,2,8,3,0,0,0,0,1
850,0,33,3,0.0,2,1,1,11159.19,89,5,2,1,0,1,1,0,0
712,0,44,2,0.0,2,0,0,45738.94,82,6,16,1,1,1,1,0,1
562,1,30,3,111099.79,2,0,0,140650.19,72,7,11,2,1,1,1,0,0
755,0,29,3,0.0,3,1,0,4733.94,85,3,3,3,1,0,1,0,0
793,1,25,3,100913.57,1,0,0,10579.72,53,4,19,6,1,0,1,0,1
471,1,26,8,0.0,2,1,1,179655.87,47,8,15,2,0,1,1,0,1
707,1,42,2,16893.59,1,1,1,77502.56,92,4,9,2,0,1,1,0,0
784,1,38,10,122267.85,1,0,0,145759.93,69,7,6,3,0,1,1,0,1
703,1,32,1,125685.79,1,1,1,56246.72,80,12,9,3,1,1,1,0,0
704,1,36,8,127397.34,1,1,0,151335.24,57,6,6,4,0,0,1,0,1
662,1,38,0,105271.56,1,0,1,179833.45,27,7,17,5,0,1,1,0,0
636,0,28,2,115265.14,1,0,0,191627.85,25,1,8,5,0,0,0,1,0
640,1,36,4,0.0,1,0,0,173016.46,64,3,17,2,0,1,0,0,1
739,1,31,1,0.0,2,1,1,58469.75,48,6,16,2,0,1,0,0,1
767,1,23,2,139542.82,1,0,1,28038.28,77,3,10,2,0,1,1,1,0
753,0,46,3,111512.75,3,1,0,159576.75,68,14,0,3,1,1,1,1,0
714,1,37,9,148466.93,2,0,1,151280.96,98,14,16,1,0,1,1,0,0
707,1,29,4,0.0,2,1,0,139953.94,71,7,3,5,0,1,1,0,0
577,0,35,4,108155.49,1,1,0,105407.79,22,9,3,6,0,1,0,0,0
633,0,42,1,0.0,2,1,0,56865.62,90,3,13,0,0,0,1,0,0
849,1,41,10,84622.13,1,1,1,198072.16,15,14,8,4,0,1,1,1,0
614,0,41,7,146997.64,2,0,0,137791.18,92,1,12,1,0,1,1,0,1
558,0,47,9,0.0,2,1,0,103787.28,86,10,15,4,1,1,1,0,0
832,0,27,10,98590.25,1,1,0,30912.89,69,13,0,1,0,1,1,0,0
567,0,26,2,0.0,2,1,1,78651.55,99,6,2,1,0,0,1,0,0
587,0,45,8,134980.74,1,1,1,123309.57,23,12,18,4,0,1,1,1,0
712,0,79,5,108078.56,1,1,1,174118.93,63,1,7,3,1,0,0,0,1
655,0,29,9,0.0,2,0,1,85736.26,13,1,17,5,0,1,0,0,1
641,0,42,6,0.0,2,0,0,121138.77,48,14,5,6,1,1,0,0,0
676,1,35,5,106836.67,2,1,0,84199.78,81,8,19,3,0,1,1,0,0
472,1,29,8,102490.27,1,0,1,181224.56,34,9,5,2,0,1,1,0,0
644,1,34,9,112746.54,2,0,0,141230.07,86,2,4,3,0,0,1,1,0
598,1,38,0,125487.89,1,0,0,158111.71,41,9,11,4,0,1,0,0,0
792,1,25,8,142862.21,1,1,1,130639.01,68,5,8,4,1,0,1,0,1
700,0,37,7,0.0,2,1,0,17040.82,72,13,8,2,0,1,1,0,0
616,1,34,10,0.0,2,1,0,25662.27,47,8,16,3,0,1,1,0,0
743,1,35,6,79388.33,1,1,1,193360.69,62,7,18,1,1,1,1,0,1
427,1,37,5,0.0,2,1,1,121485.1,76,7,16,3,1,1,0,0,0
731,1,29,10,0.0,2,1,1,162452.65,37,4,15,4,0,1,1,0,0
610,0,31,6,107784.65,1,1,1,141137.53,12,2,11,4,1,0,1,0,0
724,0,41,4,142880.28,3,0,0,185541.2,89,5,2,0,1,0,0,0,1
653,0,38,9,149571.94,1,1,0,118383.18,31,14,13,5,0,0,0,0,1
774,1,49,1,142767.39,1,1,1,8214.41,47,11,16,1,0,1,1,0,0
547,1,49,8,121537.71,2,1,0,46521.45,81,11,15,4,1,1,1,1,0
719,1,50,2,0.0,2,0,0,10772.13,81,3,11,1,0,1,0,0,1
740,1,43,9,0.0,1,1,0,199290.68,71,14,1,3,0,1,1,0,1
543,1,42,4,89838.71,3,1,0,85983.54,66,9,7,3,0,1,0,0,0
688,1,45,9,103399.87,1,0,0,129870.93,15,6,11,5,1,0,0,1,0
474,0,30,9,0.0,2,0,0,63158.22,87,1,15,2,1,1,0,0,0
505,1,43,5,136855.94,2,1,0,171070.52,41,3,7,4,1,1,0,1,0
688,0,39,0,0.0,2,1,0,53222.15,19,12,15,4,0,0,0,0,0
650,0,55,2,140891.46,3,1,1,179834.45,12,4,9,4,0,1,0,1,0
610,1,37,0,0.0,1,1,0,114514.64,68,9,19,2,1,1,1,0,0
705,0,46,5,89364.91,1,0,1,139162.15,85,11,14,2,1,0,1,0,1
669,0,29,7,146011.4,1,0,0,50249.16,58,6,3,1,1,0,1,0,0
650,1,20,8,0.0,2,1,1,113469.65,68,4,14,3,0,0,1,0,1
550,1,29,9,145294.08,2,1,0,147484.13,40,1,3,4,0,1,0,1,0
595,0,45,9,106000.12,1,0,0,191448.96,78,8,10,3,0,0,1,1,0
572,0,26,5,0.0,2,1,0,119381.41,71,14,5,2,1,0,1,0,1
622,0,58,2,0.0,2,1,1,33277.31,61,11,3,3,0,0,1,0,1
662,1,20,9,104508.77,2,0,0,73107.53,98,2,8,2,1,0,1,0,1
783,0,58,3,127539.3,1,1,1,96590.39,50,11,8,3,0,1,0,1,0
714,1,44,7,0.0,1,0,1,6923.11,40,11,2,4,1,1,1,0,1
671,1,51,3,96891.46,1,1,0,176403.33,94,8,4,0,0,0,1,1,0
600,0,32,1,78535.25,1,1,0,64349.6,93,6,14,3,1,1,1,0,0
847,0,37,9,112712.17,1,1,0,116097.26,31,8,8,4,1,0,1,0,1
650,1,55,9,119618.42,1,1,1,29861.13,13,6,1,4,1,0,0,0,1
710,0,28,6,0.0,1,1,0,48426.98,22,5,2,4,1,0,0,0,1
682,0,33,8,74963.5,1,1,1,32770.56,54,5,11,2,1,1,1,0,0
642,1,26,1,138023.79,2,0,1,117060.2,51,14,15,5,0,0,1,0,0
536,0,28,4,0.0,1,1,1,136197.65,58,14,4,3,1,1,1,0,1
754,0,47,1,185513.67,1,1,0,27438.83,29,10,9,4,0,0,0,0,0
678,1,60,8,185648.56,1,0,0,192156.54,86,10,14,2,1,0,0,0,0
533,0,49,1,102286.6,3,1,0,69409.37,90,11,13,2,0,1,0,1,0
741,1,38,4,128015.83,1,1,0,58440.43,63,8,13,4,1,1,1,1,0
757,1,31,10,39539.39,2,0,0,192519.39,45,7,12,4,0,0,1,0,0
721,1,40,3,0.0,1,1,1,144874.67,10,8,15,5,1,0,1,0,0
700,1,37,3,77608.46,2,1,1,175373.46,24,12,7,3,1,1,1,0,0
663,1,26,5,141462.13,1,1,0,440.2,86,8,7,2,0,0,1,0,0
677,0,35,0,0.0,2,0,0,76637.38,26,7,16,5,1,0,0,0,1
655,1,27,2,131691.33,1,1,0,49480.66,33,2,16,4,0,0,1,0,0
832,1,29,8,93833.86,1,0,1,10417.87,67,11,2,2,0,1,1,0,1
721,0,46,7,137933.39,1,1,1,67976.57,81,9,0,1,0,0,1,0,1
542,1,54,8,105770.14,1,0,1,140929.98,32,13,16,4,1,1,1,0,1
654,0,54,5,0.0,2,0,1,47139.06,55,7,15,3,0,1,1,0,1
821,0,38,8,0.0,2,0,1,126241.4,81,12,16,3,0,1,1,0,1
508,0,38,3,166328.65,2,0,1,22614.19,17,11,1,5,1,1,1,0,0
588,0,42,2,164307.77,1,1,0,48498.19,68,6,13,1,1,1,1,1,0
691,1,38,9,163965.69,2,0,1,103511.26,99,9,6,3,1,1,1,1,0
664,1,40,7,125608.72,1,1,0,122073.48,68,13,18,3,1,0,1,0,0
439,0,66,9,0.0,1,1,0,65535.56,22,1,0,4,0,0,0,0,0
479,1,37,6,118433.94,1,0,1,160060.9,48,11,16,3,0,0,1,0,1
850,0,55,10,98488.08,1,1,0,155879.57,37,2,9,4,1,1,1,0,0
518,1,40,4,0.0,2,0,1,194416.58,98,13,5,0,1,1,1,0,0
717,0,64,10,98362.35,2,1,1,21630.21,70,1,6,3,1,1,1,1,0
698,0,51,6,144237.91,4,1,0,157143.61,25,10,5,4,1,1,1,0,0
850,1,34,6,0.0,1,0,1,52796.31,11,12,4,4,1,0,1,0,0
700,1,47,4,0.0,1,1,0,121798.52,91,3,1,0,1,1,1,0,1
626,0,29,4,105767.28,2,0,0,41104.82,26,11,17,4,1,0,0,0,0
774,1,32,9,0.0,2,1,0,10604.48,39,5,16,3,0,1,1,0,1
719,0,48,5,0.0,2,0,0,78563.66,22,1,6,4,0,1,1,0,1
646,1,31,2,0.0,1,1,1,170821.43,91,4,18,2,0,1,0,0,1
485,0,25,3,134467.26,1,1,1,113266.09,22,14,6,4,0,1,1,0,0
784,1,38,1,138515.02,1,1,1,171768.76,52,13,6,2,1,0,1,1,0
850,1,32,2,128647.98,2,0,0,54416.18,94,8,15,2,0,0,1,1,0
669,0,38,9,121858.98,1,1,0,130755.34,30,6,11,4,1,1,1,0,0
731,1,70,3,0.0,2,1,1,141180.66,64,13,14,1,0,1,0,0,1
721,0,49,1,120108.56,1,0,1,183421.76,90,1,14,0,1,1,1,0,0
515,0,37,0,196853.62,1,1,1,132770.11,49,12,10,3,1,1,0,0,0
774,0,35,3,121418.62,1,1,1,24400.37,92,1,1,1,1,0,1,0,0
585,1,36,10,0.0,2,1,1,180318.6,24,3,2,2,1,1,1,0,1
695,0,29,9,0.0,2,1,0,111565.45,82,14,18,3,1,1,1,0,0
729,0,42,4,97495.8,2,0,0,2002.5,61,10,19,3,1,1,1,1,0
713,0,42,3,0.0,2,0,0,82565.01,83,8,14,1,0,1,1,0,0
555,1,33,5,127343.4,1,0,1,121789.3,62,11,15,2,1,0,1,0,1
699,0,50,0,158633.61,1,1,0,193785.87,96,11,0,3,1,0,1,0,1
587,1,55,9,0.0,1,1,0,64593.07,61,14,14,3,0,0,1,0,0
762,0,69,9,183744.98,1,1,1,196993.69,39,8,11,3,1,0,1,0,1
510,1,44,6,0.0,2,1,1,175518.31,42,13,6,4,0,0,1,0,0
842,1,46,9,0.0,1,0,0,17268.02,66,3,6,3,0,1,1,0,1
608,1,31,7,79962.92,2,1,0,60901.72,61,7,10,4,0,0,1,0,0
850,0,36,10,0.0,2,1,1,100750.03,18,12,19,4,1,0,1,0,0
642,1,36,4,0.0,2,1,1,195224.91,63,3,10,2,1,0,1,0,0
850,1,33,7,140956.99,1,0,0,3510.18,10,4,16,5,0,1,1,0,0
455,0,43,6,0.0,1,1,1,81250.79,53,9,2,4,1,1,1,0,1
726,1,29,7,0.0,2,1,1,91844.14,84,13,15,2,1,1,1,0,0
544,1,30,8,145241.63,1,1,1,80676.83,89,4,4,2,1,1,1,0,1
651,1,31,7,138008.06,2,1,0,129912.74,18,3,1,4,0,0,0,1,0
814,0,31,4,0.0,2,1,1,142029.17,41,5,6,2,1,0,1,0,0
537,1,39,2,0.0,2,1,1,137651.6,24,7,9,5,0,1,1,0,0
553,1,37,2,0.0,2,1,0,33877.29,21,5,4,6,1,1,0,0,0
800,1,38,9,0.0,1,1,0,78744.39,87,4,14,3,0,0,0,0,1
791,1,34,7,0.0,2,1,0,96734.46,66,8,11,4,1,0,1,0,0
699,0,29,9,127570.93,2,1,0,164756.81,17,4,9,5,1,0,1,0,1
756,0,28,6,0.0,1,1,1,164394.65,81,2,16,2,1,1,1,0,0
591,0,27,5,107812.67,1,0,1,162501.83,36,10,19,4,1,1,1,0,1
850,1,22,7,91560.58,2,0,0,10541.38,71,13,19,3,1,0,1,1,0
760,1,34,6,121303.77,2,1,1,59325.21,21,14,10,4,0,1,1,1,0
569,1,43,8,161546.68,2,0,1,178187.28,74,6,7,3,0,0,1,0,1
661,0,35,5,128415.45,1,1,0,142626.49,51,2,14,4,0,1,1,0,1
670,0,31,2,57530.06,1,1,1,181893.31,71,3,1,1,0,0,1,0,0
694,1,38,1,0.0,2,0,1,156858.2,20,1,16,5,0,1,0,0,0
728,0,28,4,142243.54,2,1,0,33074.51,52,5,5,3,0,0,1,0,0
764,0,39,9,138341.51,1,1,0,50072.94,26,9,12,6,1,1,0,1,0
639,1,32,9,0.0,2,1,0,111340.36,41,2,7,5,0,0,0,0,0
683,0,30,2,0.0,2,0,1,100496.84,94,12,10,0,0,0,1,0,0
663,1,30,4,0.0,3,1,0,101371.05,94,7,14,2,0,0,1,0,1
826,1,41,5,146466.46,2,0,0,180934.67,49,5,12,2,0,1,1,0,1
735,1,36,5,0.0,2,1,0,105152.17,32,2,17,4,0,0,1,0,1
682,0,58,1,0.0,1,1,1,706.5,65,8,17,3,0,0,1,0,0
663,0,39,8,0.0,2,1,1,101168.9,15,11,16,5,0,1,0,0,0
562,0,29,9,120307.58,1,1,1,6795.61,95,13,12,1,0,1,0,0,1
696,1,27,4,87637.26,2,0,0,196111.35,59,13,2,4,1,0,1,0,0
850,1,38,2,94652.04,1,1,1,171960.76,46,6,6,2,0,0,1,0,1
719,0,22,7,114415.84,1,1,1,177497.4,73,4,11,2,0,1,1,0,0
804,0,71,8,0.0,2,0,1,147995.96,63,13,3,2,1,1,1,0,0
604,1,40,1,84315.02,1,0,0,36209.1,81,4,10,3,0,1,1,0,0
782,0,27,3,0.0,2,1,0,143614.01,58,2,13,5,0,0,0,0,1
512,1,42,9,93955.83,2,1,0,14828.54,20,3,17,5,1,1,1,1,0
569,1,36,1,67087.69,1,1,0,154775.7,97,7,6,0,1,0,1,0,0
597,0,22,6,101528.61,1,1,0,70529.0,58,3,4,3,1,0,0,1,0
753,1,30,1,110824.52,1,1,1,57896.27,30,13,15,5,0,0,1,1,0
430,0,33,8,0.0,1,1,1,69759.91,75,5,10,1,1,1,0,0,0
756,1,28,8,179960.2,1,1,0,89938.08,72,10,2,4,0,1,1,0,0
493,1,38,3,134006.77,1,1,0,89578.32,92,6,15,1,0,1,0,0,0
777,0,37,10,121532.17,2,1,1,73464.88,37,6,10,3,1,0,1,1,0
779,0,38,7,0.0,2,1,1,138542.87,26,14,9,2,1,1,1,0,1
702,0,38,2,0.0,1,1,1,161888.63,15,4,1,5,0,0,1,0,1
551,1,35,7,129717.3,2,0,0,86937.2,28,6,15,6,0,1,1,0,0
749,1,22,4,94762.16,2,1,1,42241.54,65,3,16,3,1,1,1,1,0
742,1,55,5,155196.17,1,0,1,121207.66,37,7,9,3,0,1,0,1,0
752,1,29,4,129514.99,1,1,1,102930.46,75,7,17,3,0,0,1,1,0
740,0,57,3,113386.36,2,1,1,65121.63,47,4,11,4,0,1,1,1,0
576,1,24,3,0.0,1,0,1,78498.04,46,2,7,4,1,1,1,0,0
637,1,43,3,172196.23,1,1,1,104769.96,77,11,2,1,1,1,1,0,1
724,1,28,5,97612.12,1,1,1,96498.14,95,7,19,3,0,1,1,0,0
685,1,20,4,104719.94,2,1,0,38691.34,99,3,2,2,1,0,1,0,0
625,0,38,7,0.0,1,1,0,164804.02,58,1,5,5,1,1,1,0,0
571,1,37,9,139592.98,3,1,0,104152.65,52,2,1,4,1,1,0,1,0
584,0,29,4,0.0,2,1,0,88866.92,45,10,2,4,0,0,1,0,1
550,0,22,7,139096.85,1,1,0,129890.94,67,9,16,2,1,0,1,0,0
662,0,72,7,140301.72,1,0,1,179258.67,22,12,8,5,1,1,0,0,1
803,1,43,3,0.0,1,1,0,72051.44,61,8,3,2,0,0,0,0,1
615,1,66,7,0.0,2,1,1,74580.8,67,14,1,3,1,0,1,0,0
481,1,39,1,111233.09,1,1,1,123995.15,41,6,8,3,1,0,1,0,1
701,1,23,3,0.0,2,1,0,38960.59,90,14,13,2,0,1,1,0,0
751,1,29,10,147737.63,1,0,1,94951.27,69,6,10,3,1,0,1,0,0
675,1,35,8,0.0,2,1,1,56642.97,92,14,1,1,0,1,1,0,0
733,1,40,5,125725.02,2,1,1,50783.1,67,1,1,3,1,1,1,1,0
822,1,38,6,128289.7,3,1,0,9149.96,65,2,4,2,1,1,1,0,0
559,0,46,5,0.0,1,1,0,21006.1,37,4,6,4,0,1,0,0,0
731,0,49,4,88826.07,1,1,1,33759.41,10,3,3,7,0,0,0,1,0
678,0,41,1,143443.61,1,1,0,196622.28,51,14,13,4,1,0,1,0,0
